Submission Date,Username,Level,Team,Total XP,Your XP Screenshot:,Collector Badge,Your Collector Badge Screenshot:,Jogger Badge,Your Jogger Badge Screenshot:,No Label,IP,Submission ID,Edit Link
2017-08-19 11:55:05,WingZero,40,Mystic,38418908,[IMG_4631.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/3e5b0bbIMG_4631.PNG,68835,[IMG_4632.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/4964cd6IMG_4632.PNG,2683.6,[IMG_4633.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/54846c6IMG_4633.PNG,,24.114.86.53,3789673053569234286,Edit Submission
2017-08-19 11:55:52,xIzanamii,33,Mystic,234831,,5546,,,,,72.143.210.226,3789673526226216833,Edit Submission
2017-08-19 11:56:00,jedyty,32,Valor,,[IMG_1855.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/8f27061IMG_1855.PNG,6923,[IMG_1856.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/8e545ddIMG_1856.PNG,958,[IMG_1857.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/8e0fc43IMG_1857.PNG,,209.171.88.15,3789673605187673023,Edit Submission
2017-08-19 11:56:57,MathFranStan,33,Valor,801592,,8629,,,,,24.114.90.211,3789674171123624269,Edit Submission
2017-08-19 11:57:12,Krys82105d,32,Mystic,394006,[IMG_5522.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d67c53aIMG_5522.PNG,4940,[IMG_5523.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d4940a0IMG_5523.PNG,843,[IMG_5525.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d3c6fceIMG_5525.PNG,,184.151.246.184,3789674324811161092,Edit Submission
2017-08-19 12:01:26,DylanTylerJean,24,Instinct,54314,[IMG_1867.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d4f0199IMG_1867.PNG,961,[IMG_1868.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d269455IMG_1868.PNG,43.1,[IMG_1869.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d24f5c3IMG_1869.PNG,,209.171.88.15,3789676865181159546,Edit Submission
2017-08-19 12:03:25,Avalai,34,Instinct,4956623,[Screenshot_20170819-115925.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/4cc8b0dScreenshot_20170819-115925.png,10456,[Screenshot_20170819-115958.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/4ca765eScreenshot_20170819-115958.png,968.8,[Screenshot_20170819-120012.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/4cbaeacScreenshot_20170819-120012.png,,184.151.246.24,3789678054268834081,Edit Submission
2017-08-19 12:05:14,Hashable,34,Instinct,1224534,,10536,,925.1,,,142.169.78.228,3789679148224789406,Edit Submission
2017-08-19 12:05:21,HRStrategist,34,Valor,740179,[IMG_0431.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c012e0cIMG_0431.PNG,13093,[IMG_0429.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/bfde971IMG_0429.PNG,1253,[IMG_0430.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/bfe15f4IMG_0430.PNG,,184.151.246.185,3789679215817990582,Edit Submission
2017-08-19 12:05:56,GraysonSunny,34,Mystic,,,8558,,,,,142.169.33.193,3789679563911028257,Edit Submission
2017-08-19 12:06:00,CavM89,27,Mystic,171756,[Screenshot_2017-08-19-12-02-18.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/e76bb2eScreenshot_2017-08-19-12-02-18.png,3126,[Screenshot_2017-08-19-12-02-38.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/df44ddfScreenshot_2017-08-19-12-02-38.png,449.4,[Screenshot_2017-08-19-12-03-22.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/e16484dScreenshot_2017-08-19-12-03-22.png,,24.114.91.87,3789679607817419794,Edit Submission
2017-08-19 12:06:58,QcFreak819,25,Instinct,756248,,1666,[Screenshot_20170819-120320.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/1e6879fScreenshot_20170819-120320.png,1617,[Screenshot_20170819-120447.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/1e83df1Screenshot_20170819-120447.png,,184.151.246.141,3789680181411422827,Edit Submission
2017-08-19 12:09:41,Shaydekitty,36,Instinct,8599878,[Screenshot_20170819-113340.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c4818f4Screenshot_20170819-113340.png,21194,[Screenshot_20170819-113358.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c41c248Screenshot_20170819-113358.png,2261.5,[Screenshot_20170819-113354.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c4158fdScreenshot_20170819-113354.png,,204.48.77.149,3789681819418895250,Edit Submission
2017-08-19 12:10:10,AngelikaQi,34,Mystic,1100131,[IMG_9820.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/e1c1c07IMG_9820.PNG,14878,[IMG_9822.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/e1a1378IMG_9822.PNG,1334.1,[IMG_9821.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/e1a0f7dIMG_9821.PNG,,142.169.78.11,3789682101183628256,Edit Submission
2017-08-19 12:11:30,abs1214,26,Mystic,165435,[IMG_9006.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/316cd17IMG_9006.PNG,,,,,,184.151.246.231,3789682901326854249,Edit Submission
2017-08-19 12:12:06,Elanor16,26,Instinct,189992,[IMG_6870.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/54ef75aIMG_6870.PNG,179,[IMG_6871.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/5385928IMG_6871.PNG,,,,184.151.246.153,3789683263512077848,Edit Submission
2017-08-19 12:12:16,kimmer3,29,Valor,240591,[IMG_1263.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/5ee8ba7IMG_1263.PNG,,,,,,184.151.246.212,3789683362123585396,Edit Submission
2017-08-19 12:15:34,JBach64,25,Mystic,41678,[IMG_5558.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/255dbb3IMG_5558.PNG,1583,[IMG_5559.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/250f6c3IMG_5559.PNG,214.7,[IMG_5560.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/250a6afIMG_5560.PNG,,24.114.87.164,3789685344616326342,Edit Submission
2017-08-19 12:16:59,Bman6410,29,Mystic,284353,[IMG_7102.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/ebf02a8IMG_7102.PNG,3936,[IMG_7103.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/450d44fIMG_7103.PNG,623.2,[IMG_7104.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/76f261dIMG_7104.PNG,,24.114.99.125,3789686195216433846,Edit Submission
2017-08-19 12:17:20,Cgirl0105,24,Mystic,80497,[IMG_1431.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/fa33f1bIMG_1431.PNG,1441,[IMG_1432.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/8eb190fIMG_1432.PNG,217.9,[IMG_1433.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/86494f6IMG_1433.PNG,,24.114.83.188,3789686408812151715,Edit Submission
2017-08-19 12:18:15,Xterra101,29,Valor,,,3837,[Screenshot_2017-08-19-12-13-19.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c5dd312Screenshot_2017-08-19-12-13-19.png,490,[Screenshot_2017-08-19-12-15-30.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c5a1617Screenshot_2017-08-19-12-15-30.png,,72.143.215.184,3789686954816605563,Edit Submission
2017-08-19 12:26:42,datasprite12,26,Mystic,177519,[Screenshot_2017-08-19-12-10-30.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c0f1200Screenshot_2017-08-19-12-10-30.png,1984,[Screenshot_2017-08-19-12-12-13.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c0712d9Screenshot_2017-08-19-12-12-13.png,315.4,[Screenshot_2017-08-19-12-10-46.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c06d095Screenshot_2017-08-19-12-10-46.png,,24.114.107.179,3789692019714512718,Edit Submission
2017-08-19 12:28:55,BlueGospelOne,31,Instinct,260687,,4656,,732.4,,,142.169.78.228,3789693358222818030,Edit Submission
2017-08-19 13:48:25,Tp0t,40,Instinct,22304341,[IMG_2231.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/775d028IMG_2231.PNG,35671,[IMG_2233.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/ade2fddIMG_2233.PNG,1847.3,[IMG_2232.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d3ec6edIMG_2232.PNG,,184.151.246.184,3789741054817268781,Edit Submission
2017-08-19 13:48:31,Awaylemonade,35,Instinct,759623,[Screenshot_20170819-134714.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c950950Screenshot_20170819-134714.png,11406,[Screenshot_20170819-134728.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d4a4ec1Screenshot_20170819-134728.png,1017.4,[Screenshot_20170819-134722.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/e44c4d2Screenshot_20170819-134722.png,,142.169.78.252,3789741112528593421,Edit Submission
2017-08-19 13:51:47,Infinitrize,40,Instinct,24754442,[Screenshot_20170819-135029.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/89ad0f1Screenshot_20170819-135029.png,34875,[Screenshot_20170819-135037.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/a0973f4Screenshot_20170819-135037.png,2760.9,[Screenshot_20170819-135034.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/b1919ddScreenshot_20170819-135034.png,,24.114.102.198,3789743078911097468,Edit Submission
2017-08-19 13:52:25,Carlos12cam,38,Instinct,,[Screenshot_20170819-135054.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/b69d6e9Screenshot_20170819-135054.png,,[Screenshot_20170819-135110.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c62e926Screenshot_20170819-135110.png,,[Screenshot_20170819-135105.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d64ecb1Screenshot_20170819-135105.png,,199.119.233.136,3789743456314876813,Edit Submission
2017-08-19 13:54:15,Hashable,35,Instinct,16553,,10606,,927.2,,,142.169.78.228,3789744558229266932,Edit Submission
2017-08-19 13:54:55,GRAF3NB3RG,40,Instinct,37768999,[IMG_3515.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/3fb6191IMG_3515.PNG,66796,[IMG_3517.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/57b6d7cIMG_3517.PNG,3705.8,[IMG_3516.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/6db19e1IMG_3516.PNG,,184.151.246.255,3789744955528272929,Edit Submission
2017-08-19 13:55:25,WingZero,40,Mystic,38461398,[IMG_4635.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/5ea61d1IMG_4635.PNG,69045,[IMG_4636.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/752c335IMG_4636.PNG,2690.7,[IMG_4637.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/833fbaaIMG_4637.PNG,,24.114.86.53,3789745253566174600,Edit Submission
2017-08-19 13:55:32,PhoenixAstra,40,Mystic,24938734,[IMG_6390.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/933652bIMG_6390.PNG,44674,[IMG_6391.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/9346272IMG_6391.PNG,1768.5,[IMG_6392.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/932bb14IMG_6392.PNG,,24.114.105.14,3789745324157860517,Edit Submission
2017-08-19 13:59:11,JPVF2016,38,Valor,1018473,[IMG_1898.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/f2335a5IMG_1898.PNG,32679,[IMG_1899.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/f1d0b73IMG_1899.PNG,3130.3,[IMG_1900.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/f1cd4cfIMG_1900.PNG,,24.114.97.199,3789747519916363218,Edit Submission
2017-08-19 13:59:21,Vandermear,34,Mystic,672643,[Capture+_2017-08-19-13-57-00.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/77ceb37Capture%2B_2017-08-19-13-57-00.png,10769,[Capture+_2017-08-19-13-57-26.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/7811970Capture%2B_2017-08-19-13-57-26.png,1033.3,[Capture+_2017-08-19-13-57-16.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/77c9e84Capture%2B_2017-08-19-13-57-16.png,,184.151.246.97,3789747617963823636,Edit Submission
2017-08-19 14:00:50,JPVF2016,38,Valor,11123488,[IMG_1901.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d137421IMG_1901.PNG,32853,[IMG_1903.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d0d5b92IMG_1903.PNG,3136.8,[IMG_1902.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d0d9fb7IMG_1902.PNG,,24.114.97.199,3789748509911399954,Edit Submission
2017-08-19 14:01:32,Krys82105d,32,Mystic,454916,[Screenshot_2017-08-19-13-59-36.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/fb639a5Screenshot_2017-08-19-13-59-36.png,5006,[Screenshot_2017-08-19-13-59-46.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/fb5cec2Screenshot_2017-08-19-13-59-46.png,844.3,[Screenshot_2017-08-19-13-59-58.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/fb4a2ebScreenshot_2017-08-19-13-59-58.png,,184.151.246.236,3789748926321125608,Edit Submission
2017-08-19 14:02:25,datasprite12,27,Mystic,914,[Screenshot_2017-08-19-13-59-38.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/301ad1cScreenshot_2017-08-19-13-59-38.png,2027,[Screenshot_2017-08-19-13-59-56.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/16b84cfScreenshot_2017-08-19-13-59-56.png,322.1,[Screenshot_2017-08-19-14-00-04.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/2be3b62Screenshot_2017-08-19-14-00-04.png,,24.114.107.179,3789749459718565090,Edit Submission
2017-08-19 14:02:31,GraysonSunny,34,Mystic,,,8665,,,,,142.169.33.193,3789749503915702511,Edit Submission
2017-08-19 14:02:41,CavM89,27,Mystic,194681,[Screenshot_2017-08-19-14-00-08.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/28acb75Screenshot_2017-08-19-14-00-08.png,3223,[Screenshot_2017-08-19-14-00-20.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/17dd1f2Screenshot_2017-08-19-14-00-20.png,453.9,[Screenshot_2017-08-19-14-00-31.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/3b6a8e7Screenshot_2017-08-19-14-00-31.png,,24.114.91.87,3789749617812321397,Edit Submission
2017-08-19 14:02:42,Avalai,34,Instinct,233814,,10545,,972.9,,,184.151.246.24,3789749624268025139,Edit Submission
2017-08-19 14:03:31,ripperz21,30,Instinct,351775,[Screenshot_20170819-140255.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/701fdb1Screenshot_20170819-140255.png,3798,[Screenshot_20170819-140159.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/70ba5d6Screenshot_20170819-140159.png,338.9,[Screenshot_20170819-140229.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/704e0e1Screenshot_20170819-140229.png,,72.143.211.239,3789750119328095072,Edit Submission
2017-08-19 14:03:47,HRStrategist,34,Valor,774031,[IMG_0432.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/2b445a7IMG_0432.PNG,13169,[IMG_0433.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/8214839IMG_0433.PNG,1256.5,[IMG_0434.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/82124a1IMG_0434.PNG,,184.151.246.185,3789750275819358021,Edit Submission
2017-08-19 14:04:49,QcFreak819,25,Instinct,797375,[Screenshot_20170819-140206.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c070a2cScreenshot_20170819-140206.png,1760,[Screenshot_20170819-140231.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c071899Screenshot_20170819-140231.png,135.9,[Screenshot_20170819-140218.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c087af1Screenshot_20170819-140218.png,,184.151.246.141,3789750891418967945,Edit Submission
2017-08-19 14:04:58,GarethMzi,34,Valor,5424278,[IMG_1839.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c61b6a1IMG_1839.PNG,11077,[IMG_1840.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c752578IMG_1840.PNG,3083.2,[IMG_1841.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c853cd2IMG_1841.PNG,,184.151.246.67,3789750987662644645,Edit Submission
2017-08-19 14:04:58,TyrMpatt,37,Instinct,10067845,[Screenshot_2017-08-19-14-01-10.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c9a6934Screenshot_2017-08-19-14-01-10.png,18240,[Screenshot_2017-08-19-14-01-21.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c8c6a31Screenshot_2017-08-19-14-01-21.png,1837.8,[Screenshot_2017-08-19-14-01-32.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/c8c49e4Screenshot_2017-08-19-14-01-32.png,,142.169.78.21,3789750981287742904,Edit Submission
2017-08-19 14:05:00,xIzanamii,33,Mystic,265671,,5508,,,,,72.143.210.226,3789751006221405392,Edit Submission
2017-08-19 14:05:05,Ishixe,29,Valor,230145,[Screenshot_20170819-140212.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/d0982a5Screenshot_20170819-140212.png,3242,[Screenshot_20170819-140222.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/cfee443Screenshot_20170819-140222.png,386.5,[Screenshot_20170819-140232.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/cf9445bScreenshot_20170819-140232.png,,184.151.246.67,3789751057667935982,Edit Submission
2017-08-19 14:06:29,Shaydekitty,36,Instinct,8648846,[Screenshot_20170819-140427.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/242f681Screenshot_20170819-140427.png,21353,[Screenshot_20170819-140432.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/244cec2Screenshot_20170819-140432.png,2268.9,[Screenshot_20170819-140336.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/24582ecScreenshot_20170819-140336.png,,204.48.77.149,3789751899415998466,Edit Submission
2017-08-19 14:06:53,AngelikaQi,34,Mystic,1149146,[IMG_9823.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/3c1db27IMG_9823.PNG,15026,[IMG_9826.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/3bbebadIMG_9826.PNG,1340.8,[IMG_9824.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/3baf0cbIMG_9824.PNG,,142.169.78.11,3789752131181696809,Edit Submission
2017-08-19 14:07:15,Germaniak,33,Instinct,4091187,[Screenshot_20170819-140555.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/233d8a5Screenshot_20170819-140555.png,8462,[Screenshot_20170819-140642.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/3b53073Screenshot_20170819-140642.png,697.5,[Screenshot_20170819-140706.png] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/51aed30Screenshot_20170819-140706.png,,142.169.78.130,3789752350314957308,Edit Submission
2017-08-19 14:07:51,Emmhydee,29,Instinct,1831057,,2888,,264.8,,,142.169.78.62,3789752712689553788,Edit Submission
2017-08-19 14:09:55,Bluegospelone,31,Instinct,262693,,4699,,734.6,,,142.169.78.48,3789753958487460551,Edit Submission
2017-08-19 14:10:53,JBach64,25,Mystic,80608,[IMG_5561.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/2c5a388IMG_5561.PNG,1653,[IMG_5563.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/2b535fcIMG_5563.PNG,217.9,[IMG_5564.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/2b2e815IMG_5564.PNG,,24.114.87.164,3789754534613739708,Edit Submission
2017-08-19 14:13:33,Bman6410,29,Mystic,326973,[IMG_7105.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/cc7f06fIMG_7105.PNG,4014,[IMG_7106.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/af4c238IMG_7106.PNG,626.4,[IMG_7107.PNG] https://www.jotform.com/widget-uploads/imagePreview/72297965219268/cba1158IMG_7107.PNG,,24.114.99.125,3789756135217420233,Edit Submission
