Submission Date,Username,Level,Team,Total XP,Your XP Screenshot:,Collector Badge,Your Collector Badge Screenshot:,Jogger Badge,Your Jogger Badge Screenshot:,No Label,IP,Submission ID,Edit Link
2017-05-20 11:54:00,Hashable,32,Instinct,129354,[Screenshot_20170520-114555.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/960aabeScreenshot_20170520-114555.png,7365,[Screenshot_20170520-114601.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/970fa7eScreenshot_20170520-114601.png,680.8,[Screenshot_20170520-114614.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/95347b8Screenshot_20170520-114614.png,,199.119.233.210,3711048400121913894,Edit Submission
2017-05-20 11:55:31,Soonet,32,Mystic,178765,[IMG_0691.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/93043e2IMG_0691.PNG,6616,[IMG_0692.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b388bf0IMG_0692.PNG,951.4,[IMG_0694.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/f200722IMG_0694.PNG,,24.114.103.130,3711049310319682767,Edit Submission
2017-05-20 11:56:45,Cormorant101WRONG,33,Instinct,698174,,9574,,887.3,,,142.169.78.243,3711050053424097281,Edit Submission
2017-05-20 11:57:04,Tentafuel,37,Valor,9854938,[Screenshot_20170520-115402.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4f0190aScreenshot_20170520-115402.png,16784,[Screenshot_20170520-115558.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4f13d87Screenshot_20170520-115558.png,1140,[Screenshot_20170520-115645.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4f0f7bbScreenshot_20170520-115645.png,,184.151.246.158,3711050248515853149,Edit Submission
2017-05-20 11:57:47,Mitchman91,37,Mystic,2258008,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3ea6b8bimage.png,28412,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3e84761image.png,1421.1,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3e77511image.png,,142.169.78.246,3711050676421847945,Edit Submission
2017-05-20 11:58:19,GarethMzi,32,Valor,3272352,[IMG_9979.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/99b9183IMG_9979.PNG,8211,[IMG_9981.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/9a06c0fIMG_9981.PNG,2322,[IMG_9980.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/9a47665IMG_9980.PNG,,184.151.246.97,3711050997968775023,Edit Submission
2017-05-20 11:58:45,Misvrsbdhd,25,Valor,16510,[Screenshot_20170520-115500.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/0e06943Screenshot_20170520-115500.png,1921,[Screenshot_20170520-115726.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b41d282Screenshot_20170520-115726.png,250.6,[Screenshot_20170520-115802.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b46d791Screenshot_20170520-115802.png,,199.7.157.12,3711051252178642300,Edit Submission
2017-05-20 11:59:39,GRAF3NB3RG,40,Instinct,26636974,[IMG_4247.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/9369a29IMG_4247.PNG,49572,[IMG_4250.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/e2b1551IMG_4250.PNG,1,,,184.151.246.174,3711051794718963851,Edit Submission
2017-05-20 11:59:51,Nastycyberbunny,32,Mystic,307755,[Pokémon GO_2017-05-20-11-52-52.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c2cbc15Pok%C3%A9mon%20GO_2017-05-20-11-52-52.png,9071,[Pokémon GO_2017-05-20-09-18-40.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/f61bccePok%C3%A9mon%20GO_2017-05-20-09-18-40.png,1246.3,[Pokémon GO_2017-05-20-09-18-30.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/f60070bPok%C3%A9mon%20GO_2017-05-20-09-18-30.png,,184.151.246.97,3711051917964011700,Edit Submission
2017-05-20 12:00:52,svCruz,40,Instinct,21454686,[image.jpg] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/32df09fimage.jpg,56271,[image.jpg] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/32aa60bimage.jpg,3162.9,[image.jpg] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/32c49a7image.jpg,,24.114.105.89,3711052529855715879,Edit Submission
2017-05-20 12:03:02,Wileyolcoyote,27,Valor,213200,[Screenshot_20170520-115503.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b53cd82Screenshot_20170520-115503.png,3367,[Screenshot_20170520-115836.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b525711Screenshot_20170520-115836.png,281.7,[Screenshot_20170520-115849.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b3657c2Screenshot_20170520-115849.png,,24.114.110.186,3711053826817920061,Edit Submission
2017-05-20 12:03:14,Cormorant101,33,Instinct,698174,[Screenshot_20170520-115406.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c0ec605Screenshot_20170520-115406.png,9547,[Screenshot_20170520-115419.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c103abeScreenshot_20170520-115419.png,887.3,[Screenshot_20170520-115444.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c0dc915Screenshot_20170520-115444.png,,142.169.78.243,3711053943426575809,Edit Submission
2017-05-20 12:03:32,sammylee26,34,Instinct,599499,[Screenshot_20170520-115919.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d3b13c0Screenshot_20170520-115919.png,10737,[Screenshot_20170520-120216.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d37d3d2Screenshot_20170520-120216.png,778.4,[Screenshot_20170520-120308.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d358917Screenshot_20170520-120308.png,,184.151.114.94,3711054124948097792,Edit Submission
2017-05-20 12:04:07,Tp0t,39,Instinct,493420,[IMG_1478.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/9c7d342IMG_1478.PNG,27919,[IMG_1482.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/bf90005IMG_1482.PNG,1460.6,[IMG_1479.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/dad9260IMG_1479.PNG,,184.151.246.105,3711054475017555842,Edit Submission
2017-05-20 12:04:15,Infinitrize,38,Instinct,14034919,[Screenshot_20170520-115618.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/39d3f39Screenshot_20170520-115618.png,23539,[Screenshot_20170520-115651.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/55c2c3dScreenshot_20170520-115651.png,1850.5,[Screenshot_20170520-115720.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/7862b3dScreenshot_20170520-115720.png,,24.114.99.175,3711054555717152345,Edit Submission
2017-05-20 12:04:25,Nadfrenchy,36,Mystic,592048,[Screenshot_2017-05-20-11-56-23.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/8d397a4Screenshot_2017-05-20-11-56-23.png,18089,[Screenshot_2017-05-20-12-02-48.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/f05618eScreenshot_2017-05-20-12-02-48.png,1777,[Screenshot_2017-05-20-12-01-32.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/083a94eScreenshot_2017-05-20-12-01-32.png,,199.7.157.34,3711054654372527899,Edit Submission
2017-05-20 12:04:43,Jaytaa,30,Mystic,2248132,[Screenshot_20170520-115923.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/088ff90Screenshot_20170520-115923.png,3615,[Screenshot_20170520-115954.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/1a0e818Screenshot_20170520-115954.png,207.5,[Screenshot_20170520-115938.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/0aa376eScreenshot_20170520-115938.png,,199.119.233.208,3711054838027127728,Edit Submission
2017-05-20 12:05:20,Pinkiiee,40,Mystic,20458841,[IMG_0223.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3e4406bIMG_0223.PNG,32762,[IMG_0225.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3eb571eIMG_0225.PNG,1361,[IMG_0224.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3f352e6IMG_0224.PNG,,142.169.78.179,3711055209719239201,Edit Submission
2017-05-20 12:05:27,AldinSan,34,Mystic,4803881,[IMG_0083.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4692fe7IMG_0083.PNG,10767,,582.5,,,24.114.83.141,3711055271411007631,Edit Submission
2017-05-20 12:05:49,Urssis,36,Valor,7989002,[Screenshot_20170520-115004.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5bec528Screenshot_20170520-115004.png,17714,[Screenshot_20170520-120516.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5ba2a04Screenshot_20170520-120516.png,1802,[Screenshot_20170520-120521.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5bea57cScreenshot_20170520-120521.png,,204.48.95.233,3711055483324075717,Edit Submission
2017-05-20 12:06:21,WingZero,40,Mystic,27306676,[IMG_3352.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/38c3901IMG_3352.PNG,51523,[IMG_3353.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/45be9e6IMG_3353.PNG,2217.6,[IMG_3354.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5197346IMG_3354.PNG,,24.114.87.83,3711055813872724660,Edit Submission
2017-05-20 12:06:38,PediatricRN,35,Mystic,6010571,[IMG_3266.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5d26277IMG_3266.PNG,,[IMG_3268.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5cc145cIMG_3268.PNG,,[IMG_3267.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/5c9cb29IMG_3267.PNG,,24.114.88.151,3711055981511532137,Edit Submission
2017-05-20 12:07:06,DarkPenndragon,29,Instinct,1682719,[Screenshot_2017-05-20-12-03-41.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/a8da95bScreenshot_2017-05-20-12-03-41.png,4951,[Screenshot_2017-05-20-12-05-57.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/a265362Screenshot_2017-05-20-12-05-57.png,665.5,[Screenshot_2017-05-20-12-06-00.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/a1cfecbScreenshot_2017-05-20-12-06-00.png,,24.114.85.118,3711056268118680142,Edit Submission
2017-05-20 12:07:13,Caldog2009,33,Instinct,498558,[Screenshot_2017-05-20-12-04-27.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b01983bScreenshot_2017-05-20-12-04-27.png,7942,[Screenshot_2017-05-20-12-06-01.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/afb344eScreenshot_2017-05-20-12-06-01.png,758,[Screenshot_2017-05-20-12-06-48.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/af8897dScreenshot_2017-05-20-12-06-48.png,,184.151.111.190,3711056330917135366,Edit Submission
2017-05-20 12:07:29,SimplyMoxie,40,Mystic,50786303,[IMG_0140.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c0ca0bfIMG_0140.PNG,88420,[IMG_0141.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c0bb464IMG_0141.PNG,3691.4,[IMG_0142.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/c0c1d9dIMG_0142.PNG,,204.48.92.171,3711056491715125901,Edit Submission
2017-05-20 12:07:48,Gondarthegr8,33,Instinct,597277,[Screenshot_2017-05-20-12-05-24.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d31017bScreenshot_2017-05-20-12-05-24.png,10.679,[Screenshot_2017-05-20-12-06-22.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d370165Screenshot_2017-05-20-12-06-22.png,764.5,[Screenshot_2017-05-20-12-07-19.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d21b0d9Screenshot_2017-05-20-12-07-19.png,,72.143.208.122,3711056682213204708,Edit Submission
2017-05-20 12:07:50,Royilumbo,36,Mystic,7742865,[Screenshot_20170520-120559.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d5c4367Screenshot_20170520-120559.png,18548,[Screenshot_20170520-120638.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d5d3ef8Screenshot_20170520-120638.png,2204.5,[Screenshot_20170520-120717.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/d5bdb30Screenshot_20170520-120717.png,,142.169.193.135,3711056705314418636,Edit Submission
2017-05-20 12:10:33,P0keM0ther,27,Instinct,54411,[Screenshot_2017-05-20-12-05-58.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/75be4b2Screenshot_2017-05-20-12-05-58.png,2875,[Screenshot_2017-05-20-12-05-31.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/68b4027Screenshot_2017-05-20-12-05-31.png,254.3,[Screenshot_2017-05-20-12-05-42.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/6399495Screenshot_2017-05-20-12-05-42.png,,24.114.83.241,3711058331421662334,Edit Submission
2017-05-20 12:11:36,Hvyd3833,35,Instinct,318870,[Screenshot_20170520-115918.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b7eb53bScreenshot_20170520-115918.png,13050,[Screenshot_20170520-120950.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b7c25f7Screenshot_20170520-120950.png,962.9,[Screenshot_20170520-121048.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b7bed96Screenshot_20170520-121048.png,,184.151.111.190,3711058960913428723,Edit Submission
2017-05-20 12:12:22,Kayc2011n,33,Instinct,299073,[Screenshot_20170520-120947.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/e576056Screenshot_20170520-120947.png,7978,[Screenshot_20170520-121001.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/e5626b5Screenshot_20170520-121001.png,784.6,[Screenshot_20170520-121012.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/e54ed00Screenshot_20170520-121012.png,,184.151.114.94,3711059424949982494,Edit Submission
2017-05-20 13:02:27,Exdeath86,35,Mystic,7293105,[tmp_669-Screenshot_2017-05-20-12-59-462041234949.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/a2ad267tmp_669-Screenshot_2017-05-20-12-59-462041234949.png,17138,[tmp_669-Screenshot_2017-05-20-13-01-17-702670423.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/a29184atmp_669-Screenshot_2017-05-20-13-01-17-702670423.png,1526.7,[tmp_669-Screenshot_2017-05-20-13-02-07-2086718695.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/a2ad267tmp_669-Screenshot_2017-05-20-13-02-07-2086718695.png,,204.48.92.180,3711089470817711518,Edit Submission
2017-05-20 13:50:32,Hashable,32,Instinct,153764,[Screenshot_20170520-114555.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/960aabeScreenshot_20170520-114555.png,7468,[Screenshot_20170520-114601.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/970fa7eScreenshot_20170520-114601.png,683.9,[Screenshot_20170520-114614.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/95347b8Screenshot_20170520-114614.png,,184.151.246.146,3711118326417092935,Edit Submission
2017-05-20 13:54:22,AldinSanWRONG,34,Mystic,4803881,[IMG_0083.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/4692fe7IMG_0083.PNG,10767,,582.5,,,24.114.83.141,3711120621412726315,Edit Submission
2017-05-20 13:56:19,Caldog2009,33,Instinct,535463,[Screenshot_2017-05-20-13-53-28.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/41cd321Screenshot_2017-05-20-13-53-28.png,8015,[Screenshot_2017-05-20-13-54-25.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/416ef93Screenshot_2017-05-20-13-54-25.png,760,[Screenshot_2017-05-20-13-55-45.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/413fa81Screenshot_2017-05-20-13-55-45.png,,184.151.111.190,3711121790914454889,Edit Submission
2017-05-20 13:56:24,Kayc2011n,33,Instinct,312708,[Screenshot_20170520-135338.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/47280e1Screenshot_20170520-135338.png,8030,[Screenshot_20170520-135347.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/471763eScreenshot_20170520-135347.png,786.7,[Screenshot_20170520-135403.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/46e8265Screenshot_20170520-135403.png,,184.151.114.94,3711121844941962996,Edit Submission
2017-05-20 13:56:26,AldinSan,34,Mystic,4894776,,10896,,588.4,,,24.114.83.141,3711121861415721936,Edit Submission
2017-05-20 13:57:07,Mitchman91WRONG,37,Mystic,2258008,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3ea6b8bimage.png,28412,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3e84761image.png,1421.1,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/3e77511image.png,,142.169.78.246,3711122276425202771,Edit Submission
2017-05-20 14:00:06,Hvyd3833,35,Instinct,346890,[Screenshot_20170520-135750.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/255fb38Screenshot_20170520-135750.png,13170,[Screenshot_20170520-135756.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/2547856Screenshot_20170520-135756.png,964.2,[Screenshot_20170520-135803.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/25130b4Screenshot_20170520-135803.png,,184.151.111.190,3711124060914632802,Edit Submission
2017-05-20 14:00:32,CavM89,25,Mystic,36643,[Screenshot_2017-05-20-13-57-28.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/06b4a04Screenshot_2017-05-20-13-57-28.png,2226,[Screenshot_2017-05-20-13-57-38.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/144cd99Screenshot_2017-05-20-13-57-38.png,316,[Screenshot_2017-05-20-13-57-51.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/31678c2Screenshot_2017-05-20-13-57-51.png,,24.114.96.25,3711124315268040742,Edit Submission
2017-05-20 14:01:20,Mitchman91,38,Mystic,12000158,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/6f64609image.png,28554,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/6f9a385image.png,1427.3,[image.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/6f65ebbimage.png,,142.169.78.246,3711124806428681529,Edit Submission
2017-05-20 14:01:54,Jaytaa,30,Mystic,2268602,[Screenshot_20170520-135950.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/909eabaScreenshot_20170520-135950.png,3701,[Screenshot_20170520-140005.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/90d1127Screenshot_20170520-140005.png,212.5,[Screenshot_20170520-135955.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/90c52b9Screenshot_20170520-135955.png,,142.169.78.179,3711125149714555011,Edit Submission
2017-05-20 14:02:39,Pinkiiee,40,Mystic,20491231,[IMG_0227.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/be89f1dIMG_0227.PNG,32906,[IMG_0229.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/be87b8aIMG_0229.PNG,1367.1,[IMG_0228.PNG] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/be894efIMG_0228.PNG,,142.169.78.179,3711125599719966883,Edit Submission
2017-05-20 14:02:58,likejagger5,33,Valor,679041,[Capture+_2017-05-20-14-01-07.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/a7509c5Capture%2B_2017-05-20-14-01-07.png,11262,[Capture+_2017-05-20-14-01-35.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/b7e342aCapture%2B_2017-05-20-14-01-35.png,1288,[Capture+_2017-05-20-14-01-24.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/cc97bf3Capture%2B_2017-05-20-14-01-24.png,,184.151.246.171,3711125781712797005,Edit Submission
2017-05-20 14:04:15,Infinitrize,38,Instinct,14369939,[Screenshot_20170520-140251.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/0007901Screenshot_20170520-140251.png,23700,[Screenshot_20170520-140301.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/0b7a8dfScreenshot_20170520-140301.png,1861.6,[Screenshot_20170520-140258.png] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/1cd6af6Screenshot_20170520-140258.png,,24.114.99.175,3711126555715021031,Edit Submission
2017-05-20 14:04:18,svCruz,40,Instinct,21504426,[image.jpg] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/21cafecimage.jpg,56437,[image.jpg] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/219ddb8image.jpg,3166.6,[image.jpg] https://s3.amazonaws.com/jotformWidgets/imagePreview/71394002319248/21a980dimage.jpg,,24.114.105.89,3711126589856001247,Edit Submission
